output_file,status,transparent,character_id,character_cn,character_source,naming_role,talent_slot,talent_type,talent_type_cn,talent_name_en,talent_name_cn,parent_talent_name_en,parent_talent_name_cn,description_cn,description_en,source_filename,talent_page,source_page,source_url,sha1
1015_T04.png,downloaded,unknown,1015,迪卢克,Diluc,passive,passive2,4th Ascension Passive,突破天赋2,Blessing of Phoenix,熔毁之翼,,,黎明提供的火元素附魔持续时间延长4秒；此外，在效果持续期间，迪卢克获得20%火元素伤害加成。,"The Pyro Infusion provided by Dawn lasts for 4s longer. Additionally, Diluc gains 20% Pyro DMG Bonus during the duration of this effect.",Talent Blessing of Phoenix.png,https://genshin-impact.fandom.com/wiki/Blessing_of_Phoenix,https://genshin-impact.fandom.com/wiki/File%3ATalent_Blessing_of_Phoenix.png,https://static.wikia.nocookie.net/gensin-impact/images/c/c3/Talent_Blessing_of_Phoenix.png/revision/latest?cb=20210607085117,f23512c84eac1d464519bc56a8b4b85f9819178b
1015_T05.png,downloaded,unknown,1015,迪卢克,Diluc,passive,passive3,Utility Passive,探索天赋,Tradition of the Dawn Knight,晨曦的传统,,,锻造双手剑类武器时，返还15%消耗的矿石。,Refunds 15% of the ore used when crafting Claymore-type weapons.,Talent Tradition of the Dawn Knight.png,https://genshin-impact.fandom.com/wiki/Tradition_of_the_Dawn_Knight,https://genshin-impact.fandom.com/wiki/File%3ATalent_Tradition_of_the_Dawn_Knight.png,https://static.wikia.nocookie.net/gensin-impact/images/a/af/Talent_Tradition_of_the_Dawn_Knight.png/revision/latest?cb=20210607092526,86c2d611cb403aa339e1e6019e7f158b3736ca46
1015_T06.png,downloaded,unknown,1015,迪卢克,Diluc,extra,,,,Searing Onslaught 2,,,,,,Talent Searing Onslaught 2.png,https://genshin-impact.fandom.com/wiki/Searing_Onslaught_2,https://genshin-impact.fandom.com/wiki/File%3ATalent_Searing_Onslaught_2.png,https://static.wikia.nocookie.net/gensin-impact/images/c/ca/Talent_Searing_Onslaught_2.png/revision/latest?cb=20220116212351,898764fe61e95a05081b34b887edf8b4f5a449bb
1015_T07.png,downloaded,unknown,1015,迪卢克,Diluc,extra,,,,Searing Onslaught 3,,,,,,Talent Searing Onslaught 3.png,https://genshin-impact.fandom.com/wiki/Searing_Onslaught_3,https://genshin-impact.fandom.com/wiki/File%3ATalent_Searing_Onslaught_3.png,https://static.wikia.nocookie.net/gensin-impact/images/e/e7/Talent_Searing_Onslaught_3.png/revision/latest?cb=20220116212352,91f210a0b450602e56d0fc4fa129881d05f69fac
1016_T01.png,downloaded,unknown,1016,可莉,Klee,skill,combat2,Elemental Skill,元素战技,Jumpy Dumpty,蹦蹦炸弹,,,"投出带来无限快乐的蹦蹦炸弹！
蹦蹦炸弹会连续弹跳三次，每次弹跳都会引发爆炸，造成火元素范围伤害。

第三次弹跳后，将分裂成许多诡雷。
诡雷会在接触到敌人或一段时间后爆炸，造成火元素范围伤害。

初始拥有2次可使用次数。","Jumpy Dumpty is tons of boom-bang-fun! 
When thrown, Jumpy Dumpty bounces thrice, igniting and dealing AoE Pyro DMG with every bounce.

On the third bounce, the bomb splits into many mines.
The mines will explode upon contact with opponents, or after a short period of time, dealing AoE Pyro DMG.

Starts with 2 charges.",Talent Jumpy Dumpty.png,https://genshin-impact.fandom.com/wiki/Jumpy_Dumpty,https://genshin-impact.fandom.com/wiki/File%3ATalent_Jumpy_Dumpty.png,https://static.wikia.nocookie.net/gensin-impact/images/3/33/Talent_Jumpy_Dumpty.png/revision/latest?cb=20210607090734,8f37d2875d1e96e02cff57867008412764c18fbd
1016_T02.png,downloaded,unknown,1016,可莉,Klee,burst,combat3,Elemental Burst,元素爆发,Sparks 'n' Splash,轰轰火花,,,可莉火力全开！在技能持续时间内，不停召唤轰轰火花攻击附近的敌人，造成火元素范围伤害。,"Klee's Blazing Delight! For the duration of this ability, continuously summons Sparks 'n' Splash to attack nearby opponents, dealing AoE Pyro DMG.",Talent Sparks 'n' Splash.png,https://genshin-impact.fandom.com/wiki/Sparks_%27n%27_Splash,https://genshin-impact.fandom.com/wiki/File%3ATalent_Sparks_%27n%27_Splash.png,https://static.wikia.nocookie.net/gensin-impact/images/6/64/Talent_Sparks_%27n%27_Splash.png/revision/latest?cb=20210607092004,d8267dff48202c9d45c1068ab3ff46075120b756
1016_T03.png,skipped_existing,unknown,1016,可莉,Klee,passive,passive1,1st Ascension Passive,突破天赋1,Pounding Surprise,砰砰礼物,,,"蹦蹦炸弹与普通攻击造成伤害时，有50%的几率赋予可莉一朵爆裂火花。
施放重击时将消耗爆裂火花，使本次重击不消耗体力，造成的伤害提升50%。","When Jumpy Dumpty and Normal Attacks deal DMG, Klee has a 50% chance to obtain an Explosive Spark.
This Explosive Spark is consumed by the next Charged Attack, which costs no Stamina and deals 50% increased DMG.",Talent Pounding Surprise.png,https://genshin-impact.fandom.com/wiki/Pounding_Surprise,https://genshin-impact.fandom.com/wiki/File%3ATalent_Pounding_Surprise.png,https://static.wikia.nocookie.net/gensin-impact/images/9/97/Talent_Pounding_Surprise.png/revision/latest?cb=20210607091327,1067f3d7ef2eaa4abd6e134513d4537ddd6bc9ef
1016_T04.png,downloaded,unknown,1016,可莉,Klee,passive,passive2,4th Ascension Passive,突破天赋2,Sparkling Burst,火花无限,,,可莉的重击造成暴击后，为队伍中所有角色恢复2点元素能量。,"When Klee's Charged Attack results in a CRIT Hit, all party members gain 2 Elemental Energy.",Talent Sparkling Burst.png,https://genshin-impact.fandom.com/wiki/Sparkling_Burst,https://genshin-impact.fandom.com/wiki/File%3ATalent_Sparkling_Burst.png,https://static.wikia.nocookie.net/gensin-impact/images/9/90/Talent_Sparkling_Burst.png/revision/latest?cb=20210607091937,3fa60d442747d8a8aefaa3a5102c13d3fa7d0ccb
1016_T05.png,downloaded,unknown,1016,可莉,Klee,passive,passive3,Utility Passive,探索天赋,All Of My Treasures!,全是宝藏,,,在小地图上显示周围的蒙德区域特产的位置。,Displays the location of nearby resources unique to Mondstadt on the mini-map.,Talent All Of My Treasures!.png,https://genshin-impact.fandom.com/wiki/All_Of_My_Treasures%21,https://genshin-impact.fandom.com/wiki/File%3ATalent_All_Of_My_Treasures%21.png,https://static.wikia.nocookie.net/gensin-impact/images/a/ad/Talent_All_Of_My_Treasures%21.png/revision/latest?cb=20210607084824,a4e50b8b36a56b64e6ba848116d2cf568b92edbd
1016_T06.png,downloaded,unknown,1016,可莉,Klee,extra,,,,Sparkborne Magic,,,,,,Talent Sparkborne Magic.png,https://genshin-impact.fandom.com/wiki/Sparkborne_Magic,https://genshin-impact.fandom.com/wiki/File%3ATalent_Sparkborne_Magic.png,https://static.wikia.nocookie.net/gensin-impact/images/9/96/Talent_Sparkborne_Magic.png/revision/latest?cb=20251204235706,8e7dd47767ea69bfc997ccd9bbd8f7bcb342f6d5
1017_T01.png,downloaded,unknown,1017,凝光,Ningguang,skill,combat2,Elemental Skill,元素战技,Jade Screen,璇玑屏,,,"借由黄金、黑曜岩与强者的余裕，构建出坚固的璇玑屏，并造成岩元素范围伤害。

璇玑屏
·阻挡敌人发射的投射物；
·耐久度按比例继承凝光的生命值上限。

璇玑屏被视为岩元素创造物，可以阻挡部分攻击，不可攀爬。同时只能存在一个。","Ningguang creates a Jade Screen out of gold, obsidian, and her great opulence, dealing AoE Geo DMG.

Jade Screen
·Blocks opponents' projectiles.
·Endurance scales based on Ningguang's Max HP.

Jade Screen is considered a Geo Construct and can be used to block certain attacks, but cannot be climbed. Only one Jade Screen may exist at any one time.",Talent Jade Screen.png,https://genshin-impact.fandom.com/wiki/Jade_Screen,https://genshin-impact.fandom.com/wiki/File%3ATalent_Jade_Screen.png,https://static.wikia.nocookie.net/gensin-impact/images/e/e8/Talent_Jade_Screen.png/revision/latest?cb=20210607090721,50602d4b3cd6441315f10cc66d155b4b4496c556
1017_T02.png,downloaded,unknown,1017,凝光,Ningguang,burst,combat3,Elemental Burst,元素爆发,Starshatter,天权崩玉,,,"凝光在身边凝聚诸多宝石，散之一瞬，自动索敌打击附近的敌人，造成大量岩元素伤害。
施放天权崩玉时，如果附近有璇玑屏存在，璇玑屏将发射额外的宝石飞弹协同攻击。","Gathering a great number of gems, Ningguang scatters them all at once, sending homing projectiles at her opponents that deal massive Geo DMG.
If Starshatter is cast when a Jade Screen is nearby, the Jade Screen will fire additional gem projectiles at the same time.",Talent Starshatter.png,https://genshin-impact.fandom.com/wiki/Starshatter,https://genshin-impact.fandom.com/wiki/File%3ATalent_Starshatter.png,https://static.wikia.nocookie.net/gensin-impact/images/4/47/Talent_Starshatter.png/revision/latest?cb=20210607092121,5687704e4f270f81df3e7061164b110b54a4bd1d
1017_T03.png,downloaded,unknown,1017,凝光,Ningguang,passive,passive1,1st Ascension Passive,突破天赋1,Backup Plan,星移势转,,,拥有星璇时，凝光的重击不会消耗体力。,"When Ningguang is in possession of Star Jades, her Charged Attack does not consume Stamina.",Talent Backup Plan.png,https://genshin-impact.fandom.com/wiki/Backup_Plan,https://genshin-impact.fandom.com/wiki/File%3ATalent_Backup_Plan.png,https://static.wikia.nocookie.net/gensin-impact/images/2/2d/Talent_Backup_Plan.png/revision/latest?cb=20210607085016,77fed64aef722b7dcc1bb746b8df04236528d944
1017_T04.png,downloaded,unknown,1017,凝光,Ningguang,passive,passive2,4th Ascension Passive,突破天赋2,Strategic Reserve,储之千日，用之一刻,,,穿过璇玑屏的角色会获得12%岩元素伤害加成，持续10秒。,A character that passes through the Jade Screen will gain a 12% Geo DMG Bonus for 10s.,Talent Strategic Reserve.png,https://genshin-impact.fandom.com/wiki/Strategic_Reserve,https://genshin-impact.fandom.com/wiki/File%3ATalent_Strategic_Reserve.png,https://static.wikia.nocookie.net/gensin-impact/images/6/62/Talent_Strategic_Reserve.png/revision/latest?cb=20210607092331,8c5bc0755ae7ecb1da00302ccd4f551f61f2b435
1017_T05.png,downloaded,unknown,1017,凝光,Ningguang,passive,passive3,Utility Passive,探索天赋,Trove of Marvelous Treasures,奇石珠宝录,,,在小地图上显示周围能产出锻造用矿石的矿脉位置。,Displays the location of nearby ore veins used in forging on the mini-map.,Talent Trove of Marvelous Treasures.png,https://genshin-impact.fandom.com/wiki/Trove_of_Marvelous_Treasures,https://genshin-impact.fandom.com/wiki/File%3ATalent_Trove_of_Marvelous_Treasures.png,https://static.wikia.nocookie.net/gensin-impact/images/4/43/Talent_Trove_of_Marvelous_Treasures.png/revision/latest?cb=20210607092608,0477499745d48d994825782977eaac049fc4f1dc
1017_T06.png,downloaded,unknown,1017,凝光,Ningguang,extra,,,,Meticulous Calculation,,,,,,Talent Meticulous Calculation.png,https://genshin-impact.fandom.com/wiki/Meticulous_Calculation,https://genshin-impact.fandom.com/wiki/File%3ATalent_Meticulous_Calculation.png,https://static.wikia.nocookie.net/gensin-impact/images/c/cb/Talent_Meticulous_Calculation.png/revision/latest?cb=20200718001200,8a04f1c06e8a20c4e9e0202a4d3e39882071f505
1018_T01.png,downloaded,unknown,1018,北斗,Beidou,skill,combat2,Elemental Skill,元素战技,Tidecaller,捉浪,,,"没有什么好担心的。如果有人敢对她或她的人出手，那就以雷电与大剑十倍奉还。

点按
积聚雷之力，猛烈向前挥舞大剑，造成雷元素伤害。

长按
举起武器形成护盾，伤害吸收量受益于北斗的生命值上限。
松开技能或持续时间结束时，会挥舞大剑释放积攒的力量进行攻击，造成雷元素伤害。依据技能期间受到攻击的次数，提高释放时造成的伤害。触发2次达到最高伤害加成。
护盾具有如下效果：
·对雷元素伤害有250%的吸收效果；
·施放的瞬间，为北斗施加雷元素附着。","Nothing to worry about. Should anyone raise a hand against her or her men, she will avenge it ten-fold with sword and thunder.

Press
Accumulating the power of lightning, Beidou swings her blade forward fiercely, dealing Electro DMG.

Hold
Lifts her weapon up as a shield. Max DMG absorbed scales off Beidou's Max HP.
Attacks using the energy stored within the greatsword upon release or once this ability's duration expires, dealing Electro DMG. DMG dealt scales with the number of times Beidou is attacked in the skill's duration. The greatest DMG Bonus will be attained once this effect is triggered twice.
The shield possesses the following properties:
·Has 250% Electro DMG Absorption Efficiency.
·Applies the Electro element to Beidou upon activation.",Talent Tidecaller.png,https://genshin-impact.fandom.com/wiki/Tidecaller,https://genshin-impact.fandom.com/wiki/File%3ATalent_Tidecaller.png,https://static.wikia.nocookie.net/gensin-impact/images/9/92/Talent_Tidecaller.png/revision/latest?cb=20210607092512,fc772754f333fd23b5096ae98c48252f3b475e2c
1018_T02.png,downloaded,unknown,1018,北斗,Beidou,burst,combat3,Elemental Burst,元素爆发,Stormbreaker,斫雷,,,"重忆斩灭海山巨兽之战，唤起巨兽与雷电的力量，创造环绕自身的雷兽之盾，并对周围的敌人造成雷元素伤害。

雷兽之盾
·普通攻击与重击命中时，释放雷电之力，引来1道能在敌人之间跃动的闪雷，造成雷元素伤害；
·提高角色的抗打断能力，并降低受到的伤害。

每秒至多触发1道闪雷。","Recalling her slaying of the great beast Haishan, Beidou calls upon that monstrous strength and the lightning to create a Thunderbeast's Targe around herself, dealing Electro DMG to nearby opponents.

Thunderbeast's Targe
·When Normal and Charged Attacks hit, they create a lightning discharge that can jump between opponents, dealing Electro DMG.
·Increases the character's resistance to interruption, and decreases DMG taken.

A maximum of 1 lightning discharge can be triggered per second.",Talent Stormbreaker.png,https://genshin-impact.fandom.com/wiki/Stormbreaker,https://genshin-impact.fandom.com/wiki/File%3ATalent_Stormbreaker.png,https://static.wikia.nocookie.net/gensin-impact/images/3/33/Talent_Stormbreaker.png/revision/latest?cb=20210607092304,371bb7360cf74dd159ba638722f614433b6cf09b
1018_T03.png,downloaded,unknown,1018,北斗,Beidou,passive,passive1,1st Ascension Passive,突破天赋1,Retribution,遍宇灵光,,,在被攻击瞬间施放的捉浪反击，拥有最高伤害加成。,Counterattacking with Tidecaller at the precise moment when the character is hit grants the maximum DMG Bonus.,Talent Retribution.png,https://genshin-impact.fandom.com/wiki/Retribution,https://genshin-impact.fandom.com/wiki/File%3ATalent_Retribution.png,https://static.wikia.nocookie.net/gensin-impact/images/6/69/Talent_Retribution.png/revision/latest?cb=20210607091543,af23149340e1f3161099b6ed26d8deeba6e25f80
1018_T04.png,downloaded,unknown,1018,北斗,Beidou,passive,passive2,4th Ascension Passive,突破天赋2,Lightning Storm,霹雳连霄,,,"施放拥有最高伤害加成的捉浪后的10秒内，获得如下效果：
·普通攻击与重击造成的伤害提高15%，攻击速度提高15%；
·大幅减少重击需要的准备时间。","Gain the following effects for 10s after unleashing Tidecaller with its maximum DMG Bonus: 
·DMG dealt by Normal and Charged Attacks is increased by 15%. ATK SPD of Normal and Charged Attacks is increased by 15%.
·Greatly reduced delay before unleashing Charged Attacks.",Talent Lightning Storm.png,https://genshin-impact.fandom.com/wiki/Lightning_Storm,https://genshin-impact.fandom.com/wiki/File%3ATalent_Lightning_Storm.png,https://static.wikia.nocookie.net/gensin-impact/images/8/8a/Talent_Lightning_Storm.png/revision/latest?cb=20210607090943,6082381cff647763bad8c7ad98c96d3447391ee7
1018_T05.png,downloaded,unknown,1018,北斗,Beidou,passive,passive3,Utility Passive,探索天赋,Conqueror of Tides,拥涛踏潮,,,"队伍中自己的角色游泳消耗的体力降低20%。
无法与效果完全相同的固有天赋叠加。","Decreases swimming Stamina consumption for your own party members by 20%.
Not stackable with Passive Talents that provide the exact same effects.",Talent Conqueror of Tides.png,https://genshin-impact.fandom.com/wiki/Conqueror_of_Tides,https://genshin-impact.fandom.com/wiki/File%3ATalent_Conqueror_of_Tides.png,https://static.wikia.nocookie.net/gensin-impact/images/d/d3/Talent_Conqueror_of_Tides.png/revision/latest?cb=20210607085415,ef1397720a1b6bc8cae87dcb9ae446ac26f27b55
1018_T06.png,downloaded,unknown,1018,北斗,Beidou,extra,,,,Polaris,,,,,,Talent Polaris.png,https://genshin-impact.fandom.com/wiki/Polaris,https://genshin-impact.fandom.com/wiki/File%3ATalent_Polaris.png,https://static.wikia.nocookie.net/gensin-impact/images/4/4a/Talent_Polaris.png/revision/latest?cb=20260704004325,b12f9a35129f73bfd94a39423263f960b2138dc2
